"AnalysisName"	"AnalysisPath"	"AnalyteId"	"AnalyteName"	"RegisterNumber"	"Elemental Composition"	"PMI"	"m/z"	"expected m/z"	"Error [ppm]"	"Error [Da]"	"Error [mDa]"	"Resolution m/z"	"Area"	"Height"	"mSigma"	"Score"	"IdendificationStatus"	"Retention Time[min]"	"Expected Retention Time[min]"	"Delta RT[min]"	"Status"	"Quantity"	"Adduct"	"SigmaScore"	"MassErrorScore"	"RetentionTimeScore"	"QualifierScore"	"CompoundId"	"SampleType"	"Marked"	"Internal Standard(ISTD)"	"Internal Standard Retention Time[min]"	"ISTD Area"	"ISTD Height"	"RRT"	"relative Area"	"relative Height"	"Signal/Noise"	"Compound Status"	"cdrChromatogramProperties"	"cdrSpectrumId"	"m/z calibration StdDev."	"Expected Quantity"	"Injection Volume"	"Manually Integrated;"	"SigmaScoreString"	"MassErrorScoreString"	"RetentionTimeScoreString"	"DiagnosticIonScoreString"	"Expected Qualifier Ions"	"Found Qualifier Ions"	"Expected Optional Ions"	"Found Optional Ions"	"Expected Mandatory Diagnostic Ions"	"Found Mandatory Diagnostic Ions"	"Unit of Quantity"	"Quantity w/ unit"	"Expected quantity w/ unit"	"Quantity below lowest calibration level"	"Quantity above highest calibration level"	"Reporting Limit Exceeded"	"Quality of Quantity"	"R2"	"Accuracy/Recovery[%]"	"AnalysisId"	"UserFlag"	"Ion Ratio Q1"	"Ion Ratio Q2"	"Ion Ratio Q3"	"Ion Ratio Q4"	"Ion Ratio Q5"	"Full Width Half Maximum Chromatographic Peak [s]"	"Residuals[%]"	"Internal standard used for calibration function calculation"	"AccuracyDeviation"	"Min R2"	"RecoveryDeviation"	"ELV"	"RL"	"ULOQ"	"LLOQ"	"DL"	" Sample Identifier"	"Ion Ratio Q"	"Error m/z Q0"	"Error m/z Q1"	"Error m/z Q2"	"Error m/z Q3"	"Error m/z Q4"	"Error m/z Q5"	"Q0 Label"	"Q1 Label"	"Q2 Label"	"Q3 Label"	"Q4 Label"	"Q5 Label"	"Review State"	"Visited"	"%RSD RF"	"Carry Over Limit"	"False Negative"	"Response Range"	"Retention Time Drift"	"Signal In Blank"	"Intensity"	"1/K0 [V*s/cm2]"	"Expected 1/K0 [V*s/cm2]"	"Area to height ratio indicates whether this is a real chromatographic peak."	"(A/H)max / (A/H)min"	"Area of mobilogram peak"	"CCS [A2]"	"Expected CCS [A2]"	"Combined CCS Score"	"FWHM mobilogram peak"	"MRCSQ Score"	"Absolute deviation CCS [A2]"	"Relative deviation CCS [%]"	"Deviation 1/K0 [V*s/cm2]"	"Relative deviation 1/K0[%]"	"instrumentName"	"instrumentSerialNumber"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"82cee4e8-5ce1-4117-bea2-2af47ecf2260"	"Arginine"	""	"C16H21N6O3^1+"	"M+nH"	"345.1668"	"345.1670"	"-0.40"	"-0.00014"	"-0.14"	"35487.51"	"164078"	"45678"	"3.3"	"+++"	"3"	"2.74"	"2.77"	"-0.03"	"VALID"	"353.929"	"I"	"2"	"2"	"2"	"255"	"d8c8a1e6-d3a3-4445-a249-688bebc95744"	"CALIBRANT"	"no"	"Arginine-13C6,15N4"	"2.74"	"5311"	"1463"	"1.00"	"30.891"	"31.225"	"12687"	"VALID"	""	""	""	"400.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"3"	"3"	"1"	"1"	"units"	"353.929 units"	"400.000 units"	""	""	""	"IN_BATCH"	"0.9977"	"88.48"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"3.27"	"-11.52"	"1"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"0.138"	"0.167"	"-0.062"	"0.091"	""	""	"M+nH"	"175.119"	"171.055"	"70.065"	""	""	"NONE"	"yes"	""	""	""	""	""	""	"45678"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"f19bf198-6671-4b28-88a3-97cf83377ea9"	"Arginine-13C6,15N4 [IS]"	""	"C10^13C6H21N2^15N4O3^1+"	"M+nH"	"355.1753"	"355.1752"	"0.11"	"0.00004"	"0.04"	"31714.73"	"5311"	"1463"	"35.4"	"+++"	"3"	"2.74"	"2.77"	"-0.03"	"VALID"	"1.062"	"I"	"2"	"2"	"2"	"255"	"da8e1ce7-2917-4a44-b792-c1bb59cccd11"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"77.47"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"1.062 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.6850"	"106.20"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"3.36"	"6.20"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"-0.038"	"-0.062"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"1463"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"592439f6-0540-4abb-b192-b217d581c13d"	"Asparagine"	""	"C14H15N4O4^1+"	"M+nH"	"303.1090"	"303.1088"	"0.72"	"0.00022"	"0.22"	"33438.10"	"381421"	"111503"	"5.4"	"+++"	"3"	"1.98"	"2.00"	"-0.02"	"VALID"	"370.520"	"I"	"2"	"2"	"2"	"255"	"7c92254d-5a5b-45f5-bf3b-b80a62f19332"	"CALIBRANT"	"no"	"Asparagine-13C4,15N2"	"1.98"	"14103"	"4263"	"1.00"	"27.045"	"26.155"	"32718"	"VALID"	""	""	""	"400.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"370.520 units"	"400.000 units"	""	""	""	"IN_BATCH"	"0.9983"	"92.63"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"3.06"	"-7.37"	"1"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"-0.218"	"-0.113"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"yes"	""	""	""	""	""	""	"111503"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"c50a3953-4fd2-49fc-b619-0eced97e27f2"	"Asparagine-13C4,15N2 [IS]"	""	"C10^13C4H15N2^15N2O4^1+"	"M+nH"	"309.1164"	"309.1163"	"0.54"	"0.00017"	"0.17"	"31825.72"	"14103"	"4263"	"10.5"	"+++"	"3"	"1.98"	"2.00"	"-0.02"	"VALID"	"0.964"	"I"	"2"	"2"	"2"	"255"	"1983ce06-09d7-46d2-8804-e4e71a21a7aa"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"97.47"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"0.964 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.7581"	"96.41"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"3.01"	"-3.59"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"-0.166"	"-0.113"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"4263"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"5a14fc71-2c44-410a-9b6e-0bd97d52fbe3"	"Aspartic acid"	""	"C14H14N3O5^1+"	"M+nH"	"304.0929"	"304.0928"	"0.19"	"0.00006"	"0.06"	"34780.08"	"325061"	"77467"	"2.8"	"+++"	"3"	"1.01"	"1.00"	"0.01"	"VALID"	"382.507"	"I"	"2"	"2"	"2"	"255"	"8a0cd64e-f08d-4e0c-b9f1-4b34be1c594b"	"CALIBRANT"	"no"	"Aspartic acid-13C4,15N"	"1.01"	"10525"	"2580"	"1.00"	"30.885"	"30.025"	"11662"	"VALID"	""	""	""	"400.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"382.507 units"	"400.000 units"	""	""	""	"IN_BATCH"	"0.9916"	"95.63"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"3.91"	"-4.37"	"1"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"-0.058"	"-0.120"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"77467"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"d1c82303-375b-423a-93ee-39943f8a20d8"	"Aspartic acid-13C4,15N [IS]"	""	"C10^13C4H14N2^15NO5^1+"	"M+nH"	"309.1030"	"309.1033"	"-0.79"	"-0.00024"	"-0.24"	"32277.60"	"10525"	"2580"	"750.8"	"---"	"0"	"1.01"	"1.00"	"0.01"	"VALID"	"0.936"	"I"	"0"	"2"	"2"	"255"	"30e30956-8f33-46b0-b22b-1902d35baee2"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"464.0"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"0.936 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.7393"	"93.56"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"3.75"	"-6.44"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"0.245"	"-0.120"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"2580"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"23e4fac7-99f7-41ae-b6d6-df83cccd21a2"	"Citrulline"	""	"C16H20N5O4^1+"	"M+nH"	"346.1509"	"346.1510"	"-0.13"	"-0.00005"	"-0.05"	"35260.54"	"290693"	"87993"	"6.9"	"+++"	"3"	"2.35"	"2.37"	"-0.02"	"VALID"	"374.640"	"I"	"2"	"2"	"2"	"255"	"f94dd8c2-c52d-4e69-a863-9d455907f321"	"CALIBRANT"	"no"	"Citrulline-13C5"	"2.35"	"9474"	"2973"	"1.00"	"30.683"	"29.593"	"9190"	"VALID"	""	""	""	"400.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"0"	"1"	"1"	"units"	"374.640 units"	"400.000 units"	""	""	""	"IN_BATCH"	"0.9920"	"93.66"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"3.03"	"-6.34"	"1"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"0.045"	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"87993"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"738001a0-bf15-4428-9f42-f8704c0bffad"	"Citrulline-13C5 [IS]"	""	"C11^13C5H20N5O4^1+"	"M+nH"	"351.1675"	"351.1678"	"-0.80"	"-0.00028"	"-0.28"	"31803.65"	"9474"	"2973"	"755.8"	"---"	"0"	"2.35"	"2.37"	"-0.02"	"VALID"	"0.940"	"I"	"0"	"2"	"2"	"255"	"993a5006-972e-4af7-a7ba-b8b030bd3f19"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"75.44"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•"	"•••"	"•••"	"-"	"0"	"0"	"1"	"0"	"1"	"1"	"units"	"0.940 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.7559"	"94.00"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"2.96"	"-6.00"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"0.280"	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"2973"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"d183f96c-6fc8-4cf6-890f-8fd7ad9b35b4"	"Cysteine-13C3, 15N-AccQTag [IS]"	""	"C10^13C3H14N2^15NO3S^1+"	"M+nH"	"296.0822"	"296.0821"	"0.31"	"0.00009"	"0.09"	"30091.67"	"20550"	"5453"	"14.1"	"+++"	"3"	"3.10"	"3.11"	"-0.01"	"VALID"	"0.803"	"I"	"2"	"2"	"2"	"255"	"f797575f-f358-4539-9c29-f58f1cae1afa"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"784.4"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"0.803 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.7599"	"80.27"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"3.32"	"-19.73"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"-0.092"	""	""	""	""	""	"M+nH"	""	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"5453"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"4ebd0c91-8a15-4114-9d8f-dc9f41d0ad26"	"Cysteine-AccQTag"	""	"C13H14N3O3S^1+"	"M+nH"	"292.0752"	"292.0750"	"0.60"	"0.00017"	"0.17"	"33893.92"	"1043522"	"258358"	"22.2"	"+++"	"3"	"3.10"	"3.11"	"-0.01"	"VALID"	"334.501"	"I"	"2"	"2"	"2"	"255"	"dce40db7-ce74-42ac-a3fb-3cc845120cac"	"CALIBRANT"	"no"	"Cysteine-13C3, 15N-AccQTag"	"3.10"	"20550"	"5453"	"1.00"	"50.780"	"47.376"	"32947"	"VALID"	""	""	""	"400.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"334.501 units"	"400.000 units"	""	""	""	"IN_BATCH"	"0.9988"	"83.63"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"3.49"	"-16.37"	"1"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"-0.174"	""	""	""	""	""	"M+nH"	""	""	""	""	""	"NONE"	"yes"	""	""	""	"RED"	""	""	"258369"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"33042e36-2294-4ef3-b925-7e72aa492b8d"	"Cystine"	""	""	"291.0672"	""	"291.0672"	""	""	""	""	""	""	""	""	"255"	""	"3.11"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"CALIBRANT"	"no"	"Cystine-13C6,15N2"	"3.10"	"8629"	"2365"	""	""	""	""	"INITIALIZED"	""	""	""	"400.000"	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"0"	"0"	"1"	"0"	""	""	"400.000 units"	""	""	""	""	""	""	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	""	""	""	""	""	""	"291.0672"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"9966ea36-2f66-4207-b0ca-18b349b90a8c"	"Cystine-13C6,15N2 [IS]"	""	""	"295.0743"	"295.0750"	"295.0743"	"2.44"	"0.00072"	"0.72"	"0.00"	"8629"	"2365"	""	"+"	"1"	"3.10"	"3.11"	"-0.01"	"VALID"	"1.612"	""	"255"	"2"	"2"	"255"	"e6f02999-9d6b-4ea4-ba06-d4d91b59a7ac"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"220.4"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"-"	"•••"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"1.612 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.4150"	"161.19"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"3.32"	"61.19"	"0"	"RED"	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"-0.719"	""	""	""	""	""	"295.0743"	""	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"2365"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"f7526632-20b9-4eb4-8881-c2e3000b7163"	"Ethanolamine"	""	"C12H14N3O2^1+"	"M+nH"	"232.1082"	"232.1081"	"0.84"	"0.00019"	"0.19"	"31459.67"	"651316"	"162293"	"5.9"	"+++"	"3"	"3.55"	"3.58"	"-0.03"	"VALID"	"381.612"	"I"	"2"	"2"	"2"	"255"	"7bdafff0-8e0c-47a4-a500-17865f3826fd"	"CALIBRANT"	"no"	"Proline-13C5,15N"	"2.81"	"19208"	"5676"	"1.26"	"33.909"	"28.594"	"23915"	"VALID"	""	""	""	"400.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"0"	"1"	"1"	"units"	"381.612 units"	"400.000 units"	""	""	""	"IN_BATCH"	"0.9909"	"95.40"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"3.68"	"-4.60"	"1"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"-0.194"	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"162294"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"217c27cc-d2fb-45b7-9cde-452c96765ec0"	"Glutamic acid"	""	"C15H16N3O5^1+"	"M+nH"	"318.1086"	"318.1084"	"0.49"	"0.00016"	"0.16"	"35453.92"	"271784"	"65492"	"6.1"	"+++"	"3"	"1.18"	"1.19"	"-0.01"	"VALID"	"370.593"	"I"	"2"	"2"	"2"	"255"	"f4b49f43-1ff0-4c4e-849f-386310bf30df"	"CALIBRANT"	"no"	"Glutamic acid-13C5,15N"	"1.18"	"8919"	"2121"	"1.00"	"30.473"	"30.882"	"14480"	"VALID"	""	""	""	"400.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"370.593 units"	"400.000 units"	""	""	""	"IN_BATCH"	"0.9911"	"92.65"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"3.90"	"-7.35"	"1"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"-0.156"	"-0.100"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"65492"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"7da8af23-4eb3-4fbb-83a5-9c5afd053145"	"Glutamic acid-13C5,15N [IS]"	""	"C10^13C5H16N2^15NO5^1+"	"M+nH"	"324.1224"	"324.1223"	"0.40"	"0.00013"	"0.13"	"31037.77"	"8919"	"2121"	"7.5"	"+++"	"3"	"1.18"	"1.19"	"-0.01"	"VALID"	"0.843"	"I"	"2"	"2"	"2"	"255"	"6aa5f931-e54d-498d-914b-66031888d9cb"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"371.5"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"0.843 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.6493"	"84.33"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"3.96"	"-15.67"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"-0.129"	"-0.100"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"2121"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"760ded7c-1836-47eb-b3b7-8c26834edd61"	"Glutamine"	""	"C15H17N4O4^1+"	"M+nH"	"317.1246"	"317.1244"	"0.45"	"0.00014"	"0.14"	"34765.28"	"376537"	"110885"	"4.5"	"+++"	"3"	"2.13"	"2.15"	"-0.02"	"VALID"	"403.827"	"I"	"2"	"2"	"2"	"255"	"1fe13bdf-11eb-48bf-bfdc-3b06ca97ef45"	"CALIBRANT"	"no"	"Glutamine-13C5,15N2"	"2.13"	"12395"	"3660"	"1.00"	"30.379"	"30.295"	"28926"	"VALID"	""	""	""	"400.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"403.827 units"	"400.000 units"	""	""	""	"IN_BATCH"	"0.9956"	"100.96"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"3.08"	"0.96"	"1"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"-0.142"	"-0.162"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"110885"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58.d"	"c7efc24a-7450-4e67-8f81-10901b965a1d"	"Glutamine-13C5,15N2 [IS]"	""	"C10^13C5H17N2^15N2O4^1+"	"M+nH"	"324.1353"	"324.1353"	"-0.03"	"-0.00001"	"-0.01"	"30468.50"	"12395"	"3660"	"11.7"	"+++"	"3"	"2.13"	"2.15"	"-0.02"	"VALID"	"0.883"	"I"	"2"	"2"	"2"	"255"	"0559c656-ca0a-4f3f-882d-a28215b51547"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"379.3"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"0.883 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.7467"	"88.29"	"5e6fb734-3643-4b4c-a77c-8758e64d8341"	""	""	""	""	""	""	"3.06"	"-11.71"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL01_58"	""	"0.011"	"-0.162"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"3660"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
