"AnalysisName"	"AnalysisPath"	"AnalyteId"	"AnalyteName"	"RegisterNumber"	"Elemental Composition"	"PMI"	"m/z"	"expected m/z"	"Error [ppm]"	"Error [Da]"	"Error [mDa]"	"Resolution m/z"	"Area"	"Height"	"mSigma"	"Score"	"IdendificationStatus"	"Retention Time[min]"	"Expected Retention Time[min]"	"Delta RT[min]"	"Status"	"Quantity"	"Adduct"	"SigmaScore"	"MassErrorScore"	"RetentionTimeScore"	"QualifierScore"	"CompoundId"	"SampleType"	"Marked"	"Internal Standard(ISTD)"	"Internal Standard Retention Time[min]"	"ISTD Area"	"ISTD Height"	"RRT"	"relative Area"	"relative Height"	"Signal/Noise"	"Compound Status"	"cdrChromatogramProperties"	"cdrSpectrumId"	"m/z calibration StdDev."	"Expected Quantity"	"Injection Volume"	"Manually Integrated"	"SigmaScoreString"	"MassErrorScoreString"	"RetentionTimeScoreString"	"DiagnosticIonScoreString"	"Expected Qualifier Ions"	"Found Qualifier Ions"	"Expected Optional Ions"	"Found Optional Ions"	"Expected Mandatory Diagnostic Ions"	"Found Mandatory Diagnostic Ions"	"Unit of Quantity"	"Quantity w/ unit"	"Expected quantity w/ unit"	"Quantity below lowest calibration level"	"Quantity above highest calibration level"	"Reporting Limit Exceeded"	"Quality of Quantity"	"R2"	"Accuracy/Recovery[%]"	"AnalysisId"	"UserFlag"	"Ion Ratio Q1"	"Ion Ratio Q2"	"Ion Ratio Q3"	"Ion Ratio Q4"	"Ion Ratio Q5"	"Full Width Half Maximum Chromatographic Peak [s]"	"Residuals[%]"	"Internal standard used for calibration function calculation"	"AccuracyDeviation"	"Min R2"	"RecoveryDeviation"	"ELV"	"RL"	"ULOQ"	"LLOQ"	"DL"	" Sample Identifier"	"Ion Ratio Q"	"Error m/z Q0"	"Error m/z Q1"	"Error m/z Q2"	"Error m/z Q3"	"Error m/z Q4"	"Error m/z Q5"	"Q0 Label"	"Q1 Label"	"Q2 Label"	"Q3 Label"	"Q4 Label"	"Q5 Label"	"Review State"	"Visited"	"%RSD RF"	"Carry Over Limit"	"False Negative"	"Response Range"	"Retention Time Drift"	"Signal In Blank"	"Intensity"	"1/K0 [V*s/cm2]"	"Expected 1/K0 [V*s/cm2]"	"Area to height ratio"	"(A/H)max / (A/H)min"	"Area of mobilogram peak"	"CCS [A2]"	"Expected CCS [A2]"	"Combined CCS Score"	"FWHM mobilogram peak"	"MRCSQ Score"	"Absolute deviation CCS [A2]"	"Relative deviation CCS [%]"	"Deviation 1/K0 [V*s/cm2]"	"Relative deviation 1/K0[%]"	"Calibration function term"	"Q0 Height"	"Q1 Height"	"Q2 Height"	"Q3 Height"	"Q4 Height"	"Q5 Height"	"Q0 Area"	"Q1 Area"	"Q2 Area"	"Q3 Area"	"Q4 Area"	"Q5 Area"	"Acquisition Date"	"Reprocessing Date"	"Analyte Tags"	"Acquisition Method"	"Reprocessing Method"	"instrumentName"	"instrumentSerialNumber"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87.d"	"5adfdf40-0b92-4a4d-b8db-8e3053dc903c"	"Glycodeoxycholic acid (GDCA)"	""	""	"(-) 448.3 > 74.2 [34.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"99421"	"26794"	""	"++"	"2"	"7.39"	"7.44"	"-0.05"	"VALID"	"5.9"	""	"255"	"255"	"2"	"255"	"f0f44007-49ce-4169-b2ff-f4e2d0f03225"	"SAMPLE"	"no"	"GDCA-d4"	"7.38"	"165713"	"48081"	"1.00"	"0.600"	"0.557"	"172.9"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"5.9 units"	""	""	""	""	"IN_BATCH"	"0.9932"	""	"c41bbe27-4aca-41ed-8d4c-0b795fc310d3"	""	""	""	""	""	""	"3.51"	""	"1"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 448.3 > 74.2 [34.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"27828"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"0.1115x - 0.06227"	"26794"	""	""	""	""	""	"99421"	""	""	""	""	""	"Thu Apr 20 07:43:38 AWST 2023"	"2023-04-21 08:43:18.719"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87.d"	"b3d73643-dff6-4319-b3e3-580c83876cb4"	"Glycolithocholic acid (GLCA)"	""	""	"(-) 432.3 > 74.1 [33.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"35331"	"6372"	""	"+"	"1"	"8.45"	"8.33"	"0.12"	"VALID"	"1.7"	""	"255"	"255"	"1"	"255"	"8b3e3efe-119c-4eff-8550-d52fcf803e63"	"SAMPLE"	"no"	"GLCA-d4"	"8.41"	"258164"	"71386"	"1.00"	"0.137"	"0.089"	"24.06"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"1.7 units"	""	"RED"	""	""	"IN_BATCH"	"0.9995"	""	"c41bbe27-4aca-41ed-8d4c-0b795fc310d3"	""	""	""	""	""	""	"4.73"	""	"1"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 432.3 > 74.1 [33.0V]"	""	""	""	""	""	"NONE"	"yes"	""	""	""	"RED"	""	""	"8831"	""	""	"6"	"1"	""	""	""	"-"	""	"-|••|-|-|-"	""	""	""	""	"0.09306x - 0.02106"	"6372"	""	""	""	""	""	"35331"	""	""	""	""	""	"Thu Apr 20 07:43:38 AWST 2023"	"2023-04-21 08:43:18.719"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87.d"	"824d9b99-3ca4-49f6-9a21-4bf918ea0d12"	"Glycoursodeoxycholic acid (GUDCA)"	""	""	"(-) 448.3 > 74.2 [34.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"13915"	"4062"	""	"++"	"2"	"5.01"	"5.05"	"-0.04"	"VALID"	"4.8"	""	"255"	"255"	"2"	"255"	"644e8631-1121-4f0e-8cbe-a8901a8a7cf5"	"SAMPLE"	"no"	"GUDCA-d4"	"5.00"	"135671"	"38524"	"1.00"	"0.103"	"0.105"	"644.4"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"4.8 units"	""	""	""	""	"IN_BATCH"	"0.9988"	""	"c41bbe27-4aca-41ed-8d4c-0b795fc310d3"	""	""	""	""	""	""	"3.16"	""	"1"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 448.3 > 74.2 [34.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"4065"	""	""	"3"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"0.02516x - 0.01832"	"4062"	""	""	""	""	""	"13915"	""	""	""	""	""	"Thu Apr 20 07:43:38 AWST 2023"	"2023-04-21 08:43:18.719"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87.d"	"d75e192d-6c22-4e28-82a2-db55a60263b5"	"LCA-d4 [IS]"	""	""	"(-) 379.5 > 379.3 [20.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"457916"	"89263"	""	"++"	"2"	"10.47"	"10.50"	"-0.03"	"VALID"	"1.4"	""	"255"	"255"	"2"	"255"	"2963081d-f005-4243-aa3f-a3dbde767e9d"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"177.9"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"2"	"0"	"1"	"1"	"units"	"1.4 units"	"1.0 units"	""	"RED"	""	"SINGLE_POINT"	"0.9952"	"143.90"	"c41bbe27-4aca-41ed-8d4c-0b795fc310d3"	""	""	""	""	""	""	"4.18"	"43.90"	"0"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 379.5 > 379.3 [20.0V]"	"(-) 379.5 > 255.2 [15.0V]"	"(-) 379.5 > 272.4 [51.0V]"	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"93715"	""	""	"5"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"318219x + 0.0"	"89263"	""	""	""	""	""	"457916"	""	""	""	""	""	"Thu Apr 20 07:43:38 AWST 2023"	"2023-04-21 08:43:18.719"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87.d"	"c383d17a-c390-4ef2-8f2d-2ed35bd58af8"	"Lithocholic acid (LCA)"	""	""	"(-) 375.2 > 217.0 [15.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"11421"	"2857"	""	"++"	"2"	"10.49"	"10.50"	"-0.01"	"VALID"	"0"	""	"255"	"255"	"2"	"255"	"45d72a85-6bff-4230-ad99-96f3a20ed229"	"SAMPLE"	"no"	"LCA-d4"	"10.47"	"457916"	"93715"	"1.00"	"0.025"	"0.030"	"12.84"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	""	""	"RED"	""	""	"IN_BATCH"	"0.9970"	""	"c41bbe27-4aca-41ed-8d4c-0b795fc310d3"	""	""	""	""	""	""	"3.85"	""	"1"	""	""	""	"RED"	""	""	"RED"	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 375.2 > 217.0 [15.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"5667"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"0.01943x + 0.03060"	"2857"	""	""	""	""	""	"11421"	""	""	""	""	""	"Thu Apr 20 07:43:38 AWST 2023"	"2023-04-21 08:43:18.719"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87.d"	"575baf3a-a8f6-4080-8129-824605cfcaec"	"TCA-d4 [IS]"	""	""	"(-) 518.6 > 80.1 [66.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"54028"	"15231"	""	"---"	"0"	"5.97"	"6.02"	"-0.05"	"VALID"	"1.3"	""	"255"	"255"	"2"	"0"	"0f292be9-b25f-4583-a61e-db3bee7da9fc"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"102381"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•••"	"•"	"1"	"1"	"0"	"0"	"2"	"2"	"units"	"1.3 units"	"1.0 units"	""	"RED"	""	"SINGLE_POINT"	"0.9511"	"134.29"	"c41bbe27-4aca-41ed-8d4c-0b795fc310d3"	""	"0.406"	""	""	""	""	"3.31"	"34.29"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	"0.000"	""	""	""	""	"(-) 518.6 > 80.1 [66.0V]"	"(-) 518.6 > 124.1 [55.0V]"	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"15231"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|•|-"	""	""	""	""	"56271x + 0.0"	"15231"	"6186"	""	""	""	""	"54028"	"21541"	""	""	""	""	"Thu Apr 20 07:43:38 AWST 2023"	"2023-04-21 08:43:18.719"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87.d"	"8b90390b-a7b2-491e-bcf0-925812c85982"	"TCDCA-d4 [IS]"	""	""	"(-) 452.6 > 74.1 [35.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"151843"	"43869"	""	"++"	"2"	"7.04"	"7.05"	"-0.01"	"VALID"	"1.2"	""	"255"	"255"	"2"	"255"	"c70f3931-89d0-4605-b298-e0436f333eec"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"30505"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"1.2 units"	"1.0 units"	""	"RED"	""	"SINGLE_POINT"	"0.9795"	"118.75"	"c41bbe27-4aca-41ed-8d4c-0b795fc310d3"	""	""	""	""	""	""	"3.29"	"18.75"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 452.6 > 74.1 [35.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"43869"	""	""	"3"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"127865x + 0.0"	"43869"	""	""	""	""	""	"151843"	""	""	""	""	""	"Thu Apr 20 07:43:38 AWST 2023"	"2023-04-21 08:43:18.719"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87.d"	"b0a376a5-a71a-414a-8985-0e7ad9c40ac9"	"TDCA-d4 [IS]"	""	""	"(-) 502.6 > 80.1 [63.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"87242"	"26103"	""	"---"	"0"	"7.46"	"7.53"	"-0.07"	"VALID"	"1.2"	""	"255"	"255"	"2"	"0"	"6798f1bd-9805-4646-ab72-7dece6067e6b"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"3644"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•••"	"•"	"1"	"1"	"0"	"0"	"2"	"2"	"units"	"1.2 units"	"1.0 units"	""	"RED"	""	"SINGLE_POINT"	"0.9681"	"119.67"	"c41bbe27-4aca-41ed-8d4c-0b795fc310d3"	""	"0.402"	""	""	""	""	"3.18"	"19.67"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	"0.000"	""	""	""	""	"(-) 502.6 > 80.1 [63.0V]"	"(-) 502.6 > 124.1 [54.0V]"	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"26104"	""	""	"3"	"1"	""	""	""	"-"	""	"-|•••|-|•|-"	""	""	""	""	"100423x + 0.0"	"26103"	"10486"	""	""	""	""	"87242"	"32937"	""	""	""	""	"Thu Apr 20 07:43:38 AWST 2023"	"2023-04-21 08:43:18.719"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87.d"	"2cc4ac6b-230d-41c8-9ec9-ef87d86eb97a"	"TLCA-d4 [IS]"	""	""	"(-) 486.6 > 80.1 [59.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"70467"	"20528"	""	"+"	"1"	"8.47"	"8.36"	"0.11"	"VALID"	"1.0"	""	"255"	"255"	"1"	"255"	"ce5616fa-127d-41f8-ba31-e7e20e0f2289"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"15778"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"1.0 units"	"1.0 units"	"RED"	""	""	"SINGLE_POINT"	"0.9785"	"97.75"	"c41bbe27-4aca-41ed-8d4c-0b795fc310d3"	""	""	""	""	""	""	"3.22"	"-2.25"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 486.6 > 80.1 [59.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"20528"	""	""	"3"	"1"	""	""	""	"-"	""	"-|••|-|-|-"	""	""	""	""	"72087x + 0.0"	"20528"	""	""	""	""	""	"70467"	""	""	""	""	""	"Thu Apr 20 07:43:38 AWST 2023"	"2023-04-21 08:43:18.719"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87.d"	"5c54f63d-5c20-48c7-83fd-b0cab9532295"	"TUDCA-d4 [IS]"	""	""	"(-) 502.6 > 80.1 [58.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"54729"	"16402"	""	"++"	"2"	"5.20"	"5.22"	"-0.02"	"VALID"	"0.9"	""	"255"	"255"	"2"	"255"	"4944b656-8c45-415e-a6bb-346869a0b8f6"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"43110"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"0.9 units"	"1.0 units"	"RED"	""	""	"SINGLE_POINT"	"0.8941"	"90.81"	"c41bbe27-4aca-41ed-8d4c-0b795fc310d3"	""	""	""	""	""	""	"3.10"	"-9.19"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 502.6 > 80.1 [58.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"16402"	""	""	"3"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"60269x + 0.0"	"16402"	""	""	""	""	""	"54729"	""	""	""	""	""	"Thu Apr 20 07:43:38 AWST 2023"	"2023-04-21 08:43:18.719"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87.d"	"94b3a027-c46c-48bb-b494-603d6695cac3"	"Tauro-ursodeoxycholic acid (TUDCA)"	""	""	"(-) 498.3 > 80.1 [61.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"48599"	"11603"	""	"++"	"2"	"5.21"	"5.22"	"-0.01"	"VALID"	"2.6"	""	"255"	"255"	"2"	"255"	"7bbff9ce-7219-4fdf-8c24-a04c1a7ea3b5"	"SAMPLE"	"no"	"TUDCA-d4"	"5.20"	"54729"	"16402"	"1.00"	"0.888"	"0.707"	"103.0"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"2.6 units"	""	""	""	""	"IN_BATCH"	"0.9992"	""	"c41bbe27-4aca-41ed-8d4c-0b795fc310d3"	""	""	""	""	""	""	"4.00"	""	"1"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 498.3 > 80.1 [61.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"12406"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"0.4009x - 0.1609"	"11603"	""	""	""	""	""	"48599"	""	""	""	""	""	"Thu Apr 20 07:43:38 AWST 2023"	"2023-04-21 08:43:18.719"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16936_044_87.d"	"29227d47-ef63-45ef-ab80-c348f23f5ab6"	"Taurochenodeoxycholic acid (TCDCA)"	""	""	"(-) 498.3 > 80.1 [59.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"514610"	"146909"	""	"++"	"2"	"7.16"	"7.10"	"0.06"	"VALID"	"20.8"	""	"255"	"255"	"2"	"255"	"a508b570-b6f2-40fd-9528-b6c537e37b03"	"SAMPLE"	"no"	"TCDCA-d4"	"7.04"	"151843"	"43869"	"1.02"	"3.389"	"3.349"	"612.3"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"20.8 units"	""	""	""	""	"IN_BATCH"	"0.9963"	""	"c41bbe27-4aca-41ed-8d4c-0b795fc310d3"	""	""	""	""	""	""	"3.34"	""	"1"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 498.3 > 80.1 [59.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"148636"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"0.1654x - 0.04822"	"146909"	""	""	""	""	""	"514610"	""	""	""	""	""	"Thu Apr 20 07:43:38 AWST 2023"	"2023-04-21 08:43:18.719"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
